status,title,mal_score,mal_ranking,num_chap,mal_popularity,num_vol,authors,mal_url
Finished,Boy Meets Harem,7.60,N/A,5,6316,1,"Tachibana,Omina",https://myanimelist.net/manga/56605/Boy_Meets_Harem
Finished,Hotel la Vie en Rose,7.04,8779,4,6561,1,"Toyota,Yuu",https://myanimelist.net/manga/46074/Hotel_la_Vie_en_Rose
Publishing,Ubau Mono Ubawareru Mono,7.62,2667,Unknown,6295,Unknown,"Kazutake,Hazano|mino",https://myanimelist.net/manga/94518/Ubau_Mono_Ubawareru_Mono
Publishing,Hundred,7.47,3908,Unknown,6305,Unknown,"Ookuma,Nekosuke|Misaki,Jun",https://myanimelist.net/manga/56249/Hundred
Publishing,Genjitsu Shugi Yuusha no Oukoku Saikenki,7.57,3038,Unknown,6091,Unknown,"Ueda,Satoshi|Dozeumaru",https://myanimelist.net/manga/107795/Genjitsu_Shugi_Yuusha_no_Oukoku_Saikenki
Publishing,IS: Infinite Stratos,7.22,6634,Unknown,6119,Unknown,"Yumizuru,Izuru|Yuuki,Homura",https://myanimelist.net/manga/51461/IS__Infinite_Stratos
Finished,Baby Princess,7.06,8547,27,6370,3,"Kimino,Sakurako|Mibu,Natsuki|Miyama,Yasuhiro",https://myanimelist.net/manga/32205/Baby_Princess
Finished,Love Hina: Special Project,7.12,7825,1,6368,Unknown,"Akamatsu,Ken",https://myanimelist.net/manga/21883/Love_Hina__Special_Project
Finished,Ane Koi,7.58,N/A,11,5927,1,Yuzuki N',https://myanimelist.net/manga/38145/Ane_Koi
Finished,Tokoharusou e Youkoso,7.45,N/A,10,6293,1,"Kisaragi,Gunma",https://myanimelist.net/manga/27069/Tokoharusou_e_Youkoso
Finished,Mouse,7.08,8257,117,5783,14,"Akahori,Satoru|Itaba,Hiroshi",https://myanimelist.net/manga/7660/Mouse
Publishing,Ma Series,7.97,1020,Unknown,6291,Unknown,"Matsumoto,Temari|Takabayashi,Tomo",https://myanimelist.net/manga/5489/Ma_Series
Finished,Anekurabe,6.45,13627,13,6286,2,"Shinonome,Tarou",https://myanimelist.net/manga/86150/Anekurabe
Finished,Mai-Otome Arashi,6.93,9878,7,6185,1,"Yatate,Hajime|Satou,Kenetsu|Higuchi,Tatsuhito",https://myanimelist.net/manga/1254/Mai-Otome_Arashi
Finished,Maou na Ore to Ghoul no Yubiwa,7.30,5681,38,6039,5,"Kankitsu,Yusura|Shugasuku",https://myanimelist.net/manga/50663/Maou_na_Ore_to_Ghoul_no_Yubiwa
Finished,Kyonyuu Fantasy Gaiden,9.00,N/A,17,21739,2,"Q-Gaku|Mizoro,Tadashi|Kagami,Hiroyuki|Waffle|Tadano,Akira",https://myanimelist.net/manga/78715/Kyonyuu_Fantasy_Gaiden
Publishing,Isekai wa Smartphone to Tomo ni.,7.10,8133,Unknown,6081,Unknown,"Soto|Fuyuhara,Patora",https://myanimelist.net/manga/105645/Isekai_wa_Smartphone_to_Tomo_ni
Finished,Sakura Device,5.00,24203,16,21665,1,"Yoshitomi,Akihito",https://myanimelist.net/manga/88593/Sakura_Device
Finished,Kyousei Harem Keiyaku,6.27,14263,48,5970,3,"SNACK Gori|Mochizuki,Azumi",https://myanimelist.net/manga/81475/Kyousei_Harem_Keiyaku
Finished,Aozora Shoujotai,7.33,17366,22,21558,3,"Shimizu,Toshimitsu",https://myanimelist.net/manga/20392/Aozora_Shoujotai
Finished,Ouran Koukou Host Club,8.25,429,Unknown,5768,2,"Hatori,Bisco|Katou,Youichi|Fujitani,Touko",https://myanimelist.net/manga/20777/Ouran_Koukou_Host_Club
Finished,HP1 kara Hajimeru Isekai Musou,7.42,23105,Unknown,21741,1,MtU|Sakamoto 666,https://myanimelist.net/manga/83441/HP1_kara_Hajimeru_Isekai_Musou
Finished,3-shimai no Omocha,6.88,N/A,9,21669,1,"Honda,Arima",https://myanimelist.net/manga/91494/3-shimai_no_Omocha
Publishing,Shiramine Hibiki no Ryoukan Nisshi,7.20,N/A,Unknown,21517,Unknown,"Katsurai,Yoshiaki",https://myanimelist.net/manga/74207/Shiramine_Hibiki_no_Ryoukan_Nisshi
Finished,Yuuwaku no Hanazono,6.79,N/A,10,21560,1,"Hanzaki,Jirou",https://myanimelist.net/manga/21244/Yuuwaku_no_Hanazono
Finished,Boku to Kanojo to Kanojo to Kanojo,8.71,20704,18,21585,3,"Tao,Noritake|Piromizu",https://myanimelist.net/manga/61033/Boku_to_Kanojo_to_Kanojo_to_Kanojo
Finished,Seiken to Maryuu no Sekai,8.75,19996,32,21505,6,"Saitou,Kenji|Kurogin",https://myanimelist.net/manga/54793/Seiken_to_Maryuu_no_Sekai
Publishing,Isekai no Meikyuu Toshi de Chiyu Mahoutsukai Yattemasu,8.00,23598,Unknown,21387,Unknown,Oryou|Osananajimi,https://myanimelist.net/manga/86590/Isekai_no_Meikyuu_Toshi_de_Chiyu_Mahoutsukai_Yattemasu
Finished,Rock Paper Scissors,7.67,21512,Unknown,21512,2,"QP:flapper|Kimura,Shinichi",https://myanimelist.net/manga/69121/Rock_Paper_Scissors
Publishing,Mitsugoku Marriage: Do S Akuma to Virgin Hanayome,6.00,21907,Unknown,21447,Unknown,Yueko,https://myanimelist.net/manga/73141/Mitsugoku_Marriage__Do_S_Akuma_to_Virgin_Hanayome
Finished,Real Rode,7.75,17778,Unknown,21486,1,"Hinomoto,Kagura",https://myanimelist.net/manga/22055/Real_Rode
Finished,Hanasakeru Seishounen: Tokubetsu-hen,7.57,19128,Unknown,21308,5,"Itsuki,Natsumi",https://myanimelist.net/manga/36537/Hanasakeru_Seishounen__Tokubetsu-hen
Publishing,Kuro no Shoukanshi,8.00,26916,Unknown,21274,Unknown,"Kurogin|Mayoi,Tofu",https://myanimelist.net/manga/99059/Kuro_no_Shoukanshi
Finished,Imouto Paradise! 2: Oniichan to 5-nin no Imouto no Mo~tto! Ecchi Shimakuri na Mainichi,7.36,23294,7,21322,1,"MOONSTONE|Mikage,Sekizai",https://myanimelist.net/manga/85147/Imouto_Paradise_2__Oniichan_to_5-nin_no_Imouto_no_Motto_Ecchi_Shimakuri_na_Mainichi
Finished,"Daisuke!: Itsudatte Taisetsu na Kimi to, Aikawarazu na Bokura",7.00,17991,6,21345,1,"Himura,Masaki|Kikudzuki,Ren",https://myanimelist.net/manga/22981/Daisuke__Itsudatte_Taisetsu_na_Kimi_to_Aikawarazu_na_Bokura
Finished,Saint Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty: Kacchuu Ojousama no Zecchou Omorashi,7.88,N/A,7,21260,1,Ori|One-up|Ogin★bara,https://myanimelist.net/manga/70353/Saint_Brunehilde_Gakuen_Shoujo_Kishidan_to_Junpaku_no_Panty__Kacchuu_Ojousama_no_Zecchou_Omorashi
Finished,Oide yo! Shiritsu Yarimakuri Gakuen,7.23,N/A,9,21206,1,"Mizuryu,Kei|Toono,Nagisa",https://myanimelist.net/manga/95163/Oide_yo_Shiritsu_Yarimakuri_Gakuen
Finished,Iyashite Agerun♪,6.57,N/A,Unknown,20940,1,"Uchida,Yorihisa",https://myanimelist.net/manga/25399/Iyashite_Agerun♪
Finished,To Heart 2: Another Days,7.22,17581,13,21049,2,"Aquaplus|Hamayumiba,Sou",https://myanimelist.net/manga/21235/To_Heart_2__Another_Days
Publishing,Butsuri-san de Musou shitetara Motemote ni Narimashita,7.82,29247,Unknown,21149,Unknown,kt60|End,https://myanimelist.net/manga/106300/Butsuri-san_de_Musou_shitetara_Motemote_ni_Narimashita
Finished,Hanappe Bazooka,6.70,15779,41,20533,10,"Nagai,Go",https://myanimelist.net/manga/10734/Hanappe_Bazooka
Finished,Kan,6.63,N/A,7,20938,1,"Dakouin,Saburou",https://myanimelist.net/manga/25104/Kan
Finished,Ore to Kanojo no Pandora Box,6.54,21241,19,21075,3,"Minazuki,Futago|Takayama,Seiichi",https://myanimelist.net/manga/66187/Ore_to_Kanojo_no_Pandora_Box
Finished,Anejiru: Shirakawa Sanshimai ni Omakase,7.50,N/A,Unknown,20905,1,"Okada,Runa|Atelier Kaguya|Choco-Chip",https://myanimelist.net/manga/74115/Anejiru__Shirakawa_Sanshimai_ni_Omakase
Finished,Heat: Unmei no Wa,6.27,N/A,11,21036,1,"Fujisaki,Makoto",https://myanimelist.net/manga/3536/Heat__Unmei_no_Wa
Finished,Kenkoku no Jungfrau,8.22,20376,Unknown,20393,7,"Yasaka,Minato|Teshima,Fuminori",https://myanimelist.net/manga/57983/Kenkoku_no_Jungfrau
Publishing,Kyou kara Ore wa Loli no Himo!,5.91,27320,Unknown,20696,Unknown,"Henreader|Akatsuki,Yuki",https://myanimelist.net/manga/100405/Kyou_kara_Ore_wa_Loli_no_Himo
Publishing,Seijo no Kaifuku Mahou ga Dou Mitemo Ore no Rekkaban na Ken ni Tsuite.,6.92,26915,Unknown,20755,Unknown,"Parsley|Kinako,Gunsou",https://myanimelist.net/manga/99058/Seijo_no_Kaifuku_Mahou_ga_Dou_Mitemo_Ore_no_Rekkaban_na_Ken_ni_Tsuite
Finished,Nijuuzou Kafka,6.99,N/A,6,20548,Unknown,"Nekomiya,Kai",https://myanimelist.net/manga/29797/Nijuuzou_Kafka
Finished,Magikano,6.99,9267,53,5723,10,"Momose,Takeaki",https://myanimelist.net/manga/1728/Magikano
Finished,2/3 Ai no Kyoukaisen,6.63,16475,15,20419,3,,https://myanimelist.net/manga/15322/2_3_Ai_no_Kyoukaisen
Finished,Shuffle!,7.24,23533,Unknown,20405,7,"Kusaka,Shiroi|Nishimata,Aoi|Navel|Ogata,Seishi",https://myanimelist.net/manga/86279/Shuffle
Finished,Starry☆Sky: In Spring,7.14,7582,Unknown,20500,1,"honeybee|Yuzuya,Haruhi",https://myanimelist.net/manga/55141/Starry☆Sky__In_Spring
Finished,Alchemist no Nirvana,7.63,21617,40,20065,5,"Morita,Kisetsu|Haruka,Natsuki",https://myanimelist.net/manga/70787/Alchemist_no_Nirvana
Finished,Dream Club Destiny,6.00,17933,12,20374,2,888,https://myanimelist.net/manga/22716/Dream_Club_Destiny
Finished,Isekai Shoukan wa Nidome desu,8.29,27582,120,20353,5,"40-hara|Kishimoto,Kazuha",https://myanimelist.net/manga/101226/Isekai_Shoukan_wa_Nidome_desu
Finished,Maken-Ki! Madou Kenkei Kikou Katsudou Houkokusho,7.68,24377,4,20302,1,"Takeda,Hiromitsu|Nomura,Ikumi",https://myanimelist.net/manga/89256/Maken-Ki_Madou_Kenkei_Kikou_Katsudou_Houkokusho
Finished,Desire 2nd Season,6.69,16866,Unknown,20366,7,"Kotani,Kenichi",https://myanimelist.net/manga/17689/Desire_2nd_Season
Finished,Ero Manga! H mo Manga mo Step-up♪,7.79,N/A,8,19965,1,"Hamashima,Shigeo|CLOCKUP|Mario|Takurou|Saika,Tasuku|Munashi,Mujou",https://myanimelist.net/manga/86866/Ero_Manga_H_mo_Manga_mo_Step-up♪
Publishing,Boku no Bungeibu ni Bitch ga Iru nante Arienai.,7.88,24050,Unknown,20125,Unknown,"Akafuku,Yamato|Asakura,Hayate",https://myanimelist.net/manga/87903/Boku_no_Bungeibu_ni_Bitch_ga_Iru_nante_Arienai
Finished,Triple Sunshine,6.84,N/A,6,20050,1,"Kouda,Tomohiro",https://myanimelist.net/manga/32121/Triple_Sunshine
Publishing,Isekai desu ga Mamono Saibai shiteimasu.,6.70,27920,Unknown,19760,Unknown,shri|Setsugetsuka,https://myanimelist.net/manga/102327/Isekai_desu_ga_Mamono_Saibai_shiteimasu
Finished,Real de Level-age shitara Hobo Cheat na Jinsei ni Natta,7.06,8582,10,20073,2,"Matarou|Miki,Nazuna",https://myanimelist.net/manga/87421/Real_de_Level-age_shitara_Hobo_Cheat_na_Jinsei_ni_Natta
Publishing,Hyakuren no Haou to Seiyaku no Valkyria,7.92,25861,Unknown,19534,Unknown,"Takayama,Seiichi|chany",https://myanimelist.net/manga/94471/Hyakuren_no_Haou_to_Seiyaku_no_Valkyria
Finished,Kateikyoushi Bakunyuu Kari,6.71,N/A,16,19984,2,"Yamamoto,Yoshifumi",https://myanimelist.net/manga/15034/Kateikyoushi_Bakunyuu_Kari
Publishing,Shinigami no Kyou,7.00,21539,Unknown,19855,Unknown,"Hoshino,Madoka|Kai",https://myanimelist.net/manga/69905/Shinigami_no_Kyou
Finished,Seitokai no Nichijou,7.11,19028,10,19783,1,"Aoi,Sekina|Asio",https://myanimelist.net/manga/34289/Seitokai_no_Nichijou
Finished,Namaiki: Kissuisou e Youkoso!,7.25,N/A,6,19861,1,"Kurotaki,Shiyu|Atelier Kaguya|Choco-Chip|Nekomori,Nyanta",https://myanimelist.net/manga/83163/Namaiki__Kissuisou_e_Youkoso
Finished,Kono Aozora ni Yakusoku wo ~melody of the sun and sea~,7.25,15788,6,19410,1,,https://myanimelist.net/manga/10827/Kono_Aozora_ni_Yakusoku_wo_melody_of_the_sun_and_sea
Finished,Popotan,6.43,17580,Unknown,19645,2,"Izumi,Yuujiro",https://myanimelist.net/manga/21233/Popotan
Publishing,Item Cheat na Dorei Harem Kenkokuki,7.88,26493,Unknown,19720,Unknown,"Nekomata,Nuko|Natsu,Natsuna",https://myanimelist.net/manga/96934/Item_Cheat_na_Dorei_Harem_Kenkokuki
Publishing,"Makikomarete Isekai Teni suru Yatsu wa, Taitei Cheat",6.47,26472,Unknown,18991,Unknown,"Kabocha|Kaitou,Hakobune",https://myanimelist.net/manga/96827/Makikomarete_Isekai_Teni_suru_Yatsu_wa_Taitei_Cheat
Finished,Danshi Kinsei Ohinamatsuri,7.18,N/A,9,19003,1,"Nekonomori,Maririn",https://myanimelist.net/manga/22270/Danshi_Kinsei_Ohinamatsuri
Publishing,Kanuchi - Shiroki Tsubasa no Shou,7.50,16803,Unknown,19416,Unknown,"Saiga,Mitsuro",https://myanimelist.net/manga/17370/Kanuchi_-_Shiroki_Tsubasa_no_Shou
Finished,Virginity: Shojo to Shuuchi to Juujun to,6.88,N/A,11,19281,1,"Mukoujima,Tenro",https://myanimelist.net/manga/52659/Virginity__Shojo_to_Shuuchi_to_Juujun_to
Finished,Imouto Paradise! Oniichan to 5-nin no Imouto no Ecchi Shimakuri na Mainichi,7.79,N/A,Unknown,18937,1,"MOONSTONE|Kurotaki,Shiyu|Itou,Life",https://myanimelist.net/manga/68417/Imouto_Paradise_Oniichan_to_5-nin_no_Imouto_no_Ecchi_Shimakuri_na_Mainichi
Finished,Starry☆Sky: Four Seasons - Anthology,7.36,4978,13,18974,1,"Sakurai,Shiori|Yuugen,Seira|Mutsuki,Ran",https://myanimelist.net/manga/35233/Starry☆Sky__Four_Seasons_-_Anthology
Finished,Tokimeki Memorial: Only Love,8.42,17665,Unknown,19002,2,"Hasemi,Ryou",https://myanimelist.net/manga/21613/Tokimeki_Memorial__Only_Love
Finished,Oshiete♥Maria,6.00,21566,36,19200,4,"Asamori,Mizuki",https://myanimelist.net/manga/70333/Oshiete♥Maria
Publishing,Oretachi ni Tsubasa wa Nai ~berceuse~,8.67,17833,Unknown,18966,Unknown,"Navel|Shinozuka,Atsuto",https://myanimelist.net/manga/22248/Oretachi_ni_Tsubasa_wa_Nai_berceuse
Finished,Starry☆Sky: In Autumn - Anthology,7.94,17646,Unknown,18920,1,honeybee,https://myanimelist.net/manga/21521/Starry☆Sky__In_Autumn_-_Anthology
Finished,Duel Love: Koi Suru Otome wa Shouri no Megami,8.25,16239,Unknown,18829,2,"Nakajo,Hisaya",https://myanimelist.net/manga/13680/Duel_Love__Koi_Suru_Otome_wa_Shouri_no_Megami
Finished,Kamisama Kazoku Z,8.31,15923,9,18874,1,"Yasuda,Suzuhito|Kuwashima,Yoshikazu",https://myanimelist.net/manga/11724/Kamisama_Kazoku_Z
Publishing,Oretachi ni Tsubasa wa Nai -Rhapsody-,9.20,17690,Unknown,18792,Unknown,Navel,https://myanimelist.net/manga/21716/Oretachi_ni_Tsubasa_wa_Nai_-Rhapsody-
Finished,Ai Yuugi,6.43,13694,4,18798,1,"Mashiki,Hisame",https://myanimelist.net/manga/34695/Ai_Yuugi
Finished,Zettai Zetsumei Kyoushitsu,7.16,N/A,8,18741,1,"Gorgeous,Takarada",https://myanimelist.net/manga/10379/Zettai_Zetsumei_Kyoushitsu
Publishing,Isekai Maou no Successor,8.33,27073,Unknown,18607,Unknown,"218|Ichimura,Tetsunosuke",https://myanimelist.net/manga/99715/Isekai_Maou_no_Successor
Finished,Futanari Androgynous,6.44,N/A,9,18710,1,"Umiko,Nami",https://myanimelist.net/manga/16366/Futanari_Androgynous
Publishing,Walkure Romanze,8.23,20924,Unknown,18349,Unknown,"Kuroda,Kazuya|Hikage,Akito",https://myanimelist.net/manga/63251/Walkure_Romanze
Finished,Pura-Tina Plus,7.14,N/A,9,18533,1,Rakko,https://myanimelist.net/manga/24491/Pura-Tina_Plus
Finished,Mix Edge,7.09,N/A,4,18531,Unknown,"Kishizuka,Kenji",https://myanimelist.net/manga/19403/Mix_Edge
Finished,Tsuyokiss,7.31,16822,12,18413,3,"Kou,Hamao",https://myanimelist.net/manga/17456/Tsuyokiss
Finished,Sexual Hunter Riot,6.33,19968,Unknown,18432,5,"Tsukiji,Toshihiko|Hamashima,Shigeo",https://myanimelist.net/manga/54247/Sexual_Hunter_Riot
Finished,Oshigerinanshi: Rouchou Tantei Fuyou no Otogibanashi,6.69,12186,23,18163,3,"Maruyama,Tomoo|Katou,Miaki|Watari",https://myanimelist.net/manga/98171/Oshigerinanshi__Rouchou_Tantei_Fuyou_no_Otogibanashi
Finished,Teacher x Teacher,7.05,N/A,7,18298,1,"Inoue,Yoshihisa",https://myanimelist.net/manga/50803/Teacher_x_Teacher
Finished,Arcana - Renai / Gyakuharem,6.94,9828,16,18420,1,"Akizuki,Ichiha",https://myanimelist.net/manga/24483/Arcana_-_Renai___Gyakuharem
Finished,Taimadou Gakuen 35 Shiken Shoutai: Another Mission,7.33,5344,13,18308,2,"Kippu|Yanagimi,Touki",https://myanimelist.net/manga/94277/Taimadou_Gakuen_35_Shiken_Shoutai__Another_Mission
Finished,Shinmai Maou no Testament: Sweet!,8.65,26996,12,18312,1,"Pierre,Yoshio|Yanagi,Tamazo",https://myanimelist.net/manga/99361/Shinmai_Maou_no_Testament__Sweet
Finished,Goshuushou-sama Ninomiya-kun,8.43,19911,Unknown,18262,17,"Takanae,Kyourin|Suzuki,Daisuke",https://myanimelist.net/manga/51869/Goshuushou-sama_Ninomiya-kun
Finished,Seikatsu Koujou Keikaku,6.92,N/A,8,18228,1,Sugi G,https://myanimelist.net/manga/91650/Seikatsu_Koujou_Keikaku
Finished,Ane Kano,6.91,N/A,20,18222,1,"Combat,Ecchu",https://myanimelist.net/manga/69719/Ane_Kano
Finished,Akuma de Konkatsu!,7.00,N/A,10,18147,1,Utamaro,https://myanimelist.net/manga/47601/Akuma_de_Konkatsu
Finished,Starry☆Sky: In Summer - Anthology,7.36,4961,Unknown,17994,1,honeybee,https://myanimelist.net/manga/21520/Starry☆Sky__In_Summer_-_Anthology
Finished,Starry☆Sky: In Winter - 4-koma Anthology,7.37,17641,Unknown,17957,1,"Shouoto,Aya|honeybee",https://myanimelist.net/manga/21508/Starry☆Sky__In_Winter_-_4-koma_Anthology
Publishing,Izure Shinwa no Ragnarok,8.11,25173,Unknown,18051,Unknown,Namekojirushi|Youta,https://myanimelist.net/manga/92408/Izure_Shinwa_no_Ragnarok
Publishing,Little Busters! Ecstasy: Wonderbit Wandering,7.88,17648,Unknown,18105,Unknown,"Key|Juri,Misaki",https://myanimelist.net/manga/21534/Little_Busters_Ecstasy__Wonderbit_Wandering
Finished,Starry☆Sky: In Spring - Anthology,7.25,6242,Unknown,18073,1,honeybee,https://myanimelist.net/manga/21519/Starry☆Sky__In_Spring_-_Anthology
Finished,Mitsuaku Harem,7.43,17880,Unknown,17995,1,"Kurumatani,Haruko",https://myanimelist.net/manga/22492/Mitsuaku_Harem
Finished,"Galge no Sekai yo, Youkoso!",7.21,6727,86,17856,8,"Tao,Noritake|Arikawa,Satoru",https://myanimelist.net/manga/34831/Galge_no_Sekai_yo_Youkoso
Finished,Minna no Oneesan,6.57,N/A,8,17993,1,O.RI,https://myanimelist.net/manga/20007/Minna_no_Oneesan
Publishing,"Isekai to Watashi, Docchi ga Suki nano?",9.20,26945,Unknown,18010,Unknown,"Herurun|Akatsuki,Yuki",https://myanimelist.net/manga/99161/Isekai_to_Watashi_Docchi_ga_Suki_nano
Publishing,Hiten no Asuka: Isekai no Shoujo ni Saikyou Hougu Ataeta Kekka,7.55,3197,Unknown,17905,Unknown,"218|Amana,Kouta",https://myanimelist.net/manga/98433/Hiten_no_Asuka__Isekai_no_Shoujo_ni_Saikyou_Hougu_Ataeta_Kekka
Finished,Hayate no Gotoku!,7.44,4205,19,17903,3,"Tsukiji,Toshihiko|Inugami,Kira|Hata,Kenjirou|Horiguchi,Yukiko|Usatsuka,Eiji|Hiro|Murata,Taichi",https://myanimelist.net/manga/96348/Hayate_no_Gotoku
Finished,High School DxD EX,7.92,1189,6,17980,Unknown,"Ishibumi,Ichiei",https://myanimelist.net/manga/100790/High_School_DxD_EX
Publishing,Anata no Danna Uwaki shitemasu yo,6.23,29027,Unknown,17839,Unknown,"Seijuu,Natsumegu",https://myanimelist.net/manga/105914/Anata_no_Danna_Uwaki_shitemasu_yo
Finished,Come Come Vanilla!,6.92,10034,18,1181,3,"Harumi,Chihiro|Tazawa,Daisuke",https://myanimelist.net/manga/25646/Come_Come_Vanilla
Finished,Ayu Mayu,7.22,6556,29,1129,5,"Shiotarou|Suzuno,Tetsuji",https://myanimelist.net/manga/4077/Ayu_Mayu
Finished,Shimokita Glory Days,6.97,9492,130,17814,12,"Otani,Jiro",https://myanimelist.net/manga/9404/Shimokita_Glory_Days
Finished,Garnet Cradle: Gekkou no Aria,8.20,18360,16,17792,3,"Kumoya,Yukio",https://myanimelist.net/manga/25273/Garnet_Cradle__Gekkou_no_Aria
Finished,Girls Saurus,7.09,8141,17,1123,3,"Kusunoki,Kei",https://myanimelist.net/manga/1088/Girls_Saurus
Finished,"Kono S wo, Mi yo! - Cupid no Itazura",7.27,6018,155,1108,15,"Kitazaki,Taku",https://myanimelist.net/manga/24417/Kono_S_wo_Mi_yo_-_Cupid_no_Itazura
Publishing,Shuumatsu no Harem,6.44,13666,Unknown,1127,Unknown,"Shono,Kotaro|LINK",https://myanimelist.net/manga/98752/Shuumatsu_no_Harem
Finished,Rutsubo,6.54,N/A,7,17665,1,"Takaoka,Motofumi",https://myanimelist.net/manga/16388/Rutsubo
Finished,"Dakara Boku wa, H ga Dekinai.",6.86,10610,31,1097,5,"Okagiri,Shou|Tachibana,Pan",https://myanimelist.net/manga/25547/Dakara_Boku_wa_H_ga_Dekinai
Finished,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,7.34,5154,20,1080,4,"Nakayama,Bunjuro|Higa,Yukari",https://myanimelist.net/manga/4780/Shina_Dark__Kuroki_Tsuki_no_Ou_to_Souheki_no_Tsuki_no_Himegimi
Finished,Ane Ane Mix,6.81,N/A,9,17707,1,"Akitsuki,Hirozumi",https://myanimelist.net/manga/16886/Ane_Ane_Mix
Publishing,Nyan Koi!,7.80,1628,Unknown,1018,Unknown,"Fujiwara,Sato",https://myanimelist.net/manga/15469/Nyan_Koi
Publishing,Maou no Hajimekata: The Comic,7.36,5004,Unknown,1067,Unknown,"Komiya,Toshimasa|Yakan,Warau",https://myanimelist.net/manga/89737/Maou_no_Hajimekata__The_Comic
Finished,Madan no Ou to Vanadis,7.55,3174,51,1060,10,"Kawaguchi,Tsukasa|Yanai,Nobuhiko",https://myanimelist.net/manga/43391/Madan_no_Ou_to_Vanadis
Publishing,Kyou no Cerberus,7.81,1591,Unknown,1068,Unknown,"Sakurai,Ato",https://myanimelist.net/manga/57185/Kyou_no_Cerberus
Finished,Kämpfer,7.09,8165,56,928,10,"Tsukiji,Toshihiko|Tachibana,Yuu",https://myanimelist.net/manga/11606/Kämpfer
Finished,Ichiban Ushiro no Daimaou,7.24,6350,50,971,5,"Itou,Souichi|Mizuki,Shoutarou",https://myanimelist.net/manga/14923/Ichiban_Ushiro_no_Daimaou
Finished,Boku wa Tomodachi ga Sukunai,7.84,1456,145,968,11,"Buriki|Hirasaka,Yomi",https://myanimelist.net/manga/21621/Boku_wa_Tomodachi_ga_Sukunai
Publishing,Momochi-san Chi no Ayakashi Ouji,7.67,2332,Unknown,1078,Unknown,"Shouoto,Aya",https://myanimelist.net/manga/47977/Momochi-san_Chi_no_Ayakashi_Ouji
Finished,Haou♥Airen,7.16,7263,52,914,9,"Shinjou,Mayu",https://myanimelist.net/manga/684/Haou♥Airen
Finished,Shitsurakuen,7.29,5763,25,895,6,"Naomura,Tooru",https://myanimelist.net/manga/14922/Shitsurakuen
Finished,Uwa-Koi,6.19,14441,36,871,6,"Itosugi,Masahiro",https://myanimelist.net/manga/29931/Uwa-Koi
Finished,Five,7.58,2893,77,897,15,"Furukawa,Shiori",https://myanimelist.net/manga/3140/Five
Publishing,Hare-Kon.,7.05,8680,Unknown,847,Unknown,NON,https://myanimelist.net/manga/75991/Hare-Kon
Finished,Kure-nai,7.63,2557,55,868,10,"Katayama,Kentarou|Yamamoto,Yamato|Furuya,Daisuke",https://myanimelist.net/manga/3415/Kure-nai
Finished,Zero no Tsukaima,7.48,3753,45,890,7,"Mochizuki,Nana|Yamaguchi,Noboru",https://myanimelist.net/manga/1154/Zero_no_Tsukaima
Finished,Rising x Rydeen,7.10,8098,29,828,6,"Fukuhara,Renji|Hatsumi,Youichi",https://myanimelist.net/manga/39237/Rising_x_Rydeen
Finished,Golden Boy,7.54,3214,94,843,10,"Egawa,Tatsuya",https://myanimelist.net/manga/1458/Golden_Boy
Finished,Ai yori Aoshi,7.63,2544,153,762,17,"Fumizuki,Kou",https://myanimelist.net/manga/75/Ai_yori_Aoshi
Finished,Seikon no Qwaser,7.20,6778,119,820,24,"Satou,Kenetsu|Yoshino,Hiroyuki",https://myanimelist.net/manga/3317/Seikon_no_Qwaser
Publishing,Abnormal-kei Joshi,7.60,2781,Unknown,804,Unknown,"Katou,Haruaki",https://myanimelist.net/manga/41773/Abnormal-kei_Joshi
Finished,Asa Made Jugyou Chu!,6.83,10876,49,809,4,"Ohta,Akiyoshi|Munyuu",https://myanimelist.net/manga/19555/Asa_Made_Jugyou_Chu
Finished,Junketsu + Kareshi,7.57,2999,47,795,10,"Shouoto,Aya",https://myanimelist.net/manga/20843/Junketsu___Kareshi
Finished,Yomeiro Choice,7.08,8267,41,784,6,tenkla,https://myanimelist.net/manga/12090/Yomeiro_Choice
Finished,Shinigami-sama to 4-nin no Kanojo,7.37,4883,18,757,3,"Suyama,Shinya|CHuN",https://myanimelist.net/manga/57545/Shinigami-sama_to_4-nin_no_Kanojo
Finished,In Bura!: Bishoujo Kyuuketsuki no Hazukashii Himitsu,7.07,8434,15,739,2,"Endou,Tatsuya",https://myanimelist.net/manga/39839/In_Bura__Bishoujo_Kyuuketsuki_no_Hazukashii_Himitsu
Publishing,Magika no Kenshi to Basileus,7.24,6397,Unknown,747,Unknown,"Mihara,Mitsuki|Meng,Lin",https://myanimelist.net/manga/62769/Magika_no_Kenshi_to_Basileus
Finished,Pastel,7.64,2471,219,681,44,"Kobayashi,Toshihiko",https://myanimelist.net/manga/421/Pastel
Publishing,Gou-Dere Bishoujo Nagihara Sora♥,7.37,4854,24,738,4,"Minazuki,Suu",https://myanimelist.net/manga/18270/Gou-Dere_Bishoujo_Nagihara_Sora♥
Publishing,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Rachirareta Ken",7.58,2934,Unknown,722,Unknown,"Nanatsuki,Takafumi|Risumai",https://myanimelist.net/manga/46368/Ore_ga_Ojousama_Gakkou_ni_Shomin_Sample_Toshite_Rachirareta_Ken
